corpus_id,score,decile,date,source,article,is-thematically-relevant,has-event,has-named-location,has-space-type,event-mentioned,location-mentioned,space-mentioned,notes
808421,0.515009403,8,1841-07-24,star,"he was prepared, and would denounce Mr. Blewitt as a supporter of a base Government. On Wednesday morning, very early, the Secretary of the Newport Association, arrived with a letter from Mr. Price, stating that he was coming unprovided—that he should not arrive at Monmouth in due time—that they were at full liberty to make use of his name on every requisite occasion. This caused the Chartists of Monmouth to fear that if Mr. Price should not arrive in due time, he should not have the majority by the show of hands. Edwards stated if Mr. Price should come, that he would propose him, and that Dickinson would second him. These were the last words I heard at the Angel. We went out together, but Edwards, Dickinson, and others went to the Mayor on some business unknown to me; I proceeded to the Hall, the place of nomination. Soon afterwards I saw Edwards there; I sat not far from the place where he stood. Before the business commenced, a note was delivered to Edwards, the contents of which I know not; but soon afterwards I saw one of the hand bills, (calling on Mr. Price to come forward,) delivered into the Mayor's hands, and another note delivered to Edwards, the contents of which also I knew not then. I heard a voice calling Mr. Buttery out, when Edwards rose up his arm and said, ""Buttery, stop where you are, don't move."" I have seen the last note which Edwards received, which stated that Mr. Price had arrived and desired him to resign and propose Mr. Price, as he had proposed in the morning, which he refused to do, and wrote with a pencil the following reply, ""You must do your own work yourselves when the time comes."" The last words that he spoke at the Hall were, that he had",TRUE,FALSE,FALSE,FALSE,,,,
358515,0.516864836,8,1841-09-18,star,"James Savage, 27, Mape-street. Charles Henry Neesom, 08, Hare-street, Bethnal-green. James Williams, 58, Stanhope-street, Clare-market. James Hoppey, 4, Cleveland-street, Fitzroy-square. John Rogers, 8, Herford-place. H. E. Marley, 31, Charles-street, Hampstead-road. Joseph Turner, 42, Store-street, Bedford-square. William Hodgson, Hemming's-road, Charing-cross. George T. Wood, 4, Stepney-green. W. Burton, 6, Finsbury-square. E. Mariner, 10, Ruddock's-buildings, Finsbury. John Halford, 14, Dugget-court. Arthur Dyson, Kingsland-road. William Watson, 1, Bedford-court. R. T. Webb, surgeon, 18, Wyndham-street, Bryanston-square. Charles Savage, 4, Chapel-street. W. T. Walker, 1, Cornwall-row. Joseph Thorkham, 1, Cornwall-row. John Elger, 26, Philip-street, King-land-road. Thomas Wade, 29, Red Lion-street, Hoxton. G. Bennet, 4, Compton-street, Clerkenwell. R. W. Woodward, 9, Lock's-gardens, Clerkenwell. Robert Cubitt, 18, Cromer-street.",FALSE,FALSE,FALSE,FALSE,,,,
766270,0.517591178,8,1841-12-11,star,"What evidence of stupendous folly! We pursue a system which makes the people poor—then vicious. “Crime” is the result: then we screw more money out of the poor to keep the “criminals” in idleness in large expensive establishments, called Prisons and Hulks, where the old hands have every opportunity of teaching the young ones to become adepts in the art and mystery of thieving! Then we “punish” them by sending them out of the country at an enormous cost, and have to keep them abroad at an annual expense of £265,000! Verily, we are a wise people! One-half of the annual sum expended in keeping “crime” in the land, would, if judiciously applied, speedily extirpate it.—But if that were done, what would become of the Judges, Sheriffs, Criers, Barristers, Lawyers, Hangmen, Gaolers, Turnkeys, Policemen, Constables, Prisons, Jails, Convict Establishments, and all the other machinery relating to crime! What could the officials do! The new machinery would supersede them! They would have to take their stand with the hand-loom weavers. And O! think of the ornaments of the bench coming to such a pass! Think too of what would become of those saintly men, the prison Chaplains, who so assiduously attend upon the poor wretches whose ""crimes"" have been such as to preclude all hope of mercy from their erring fellow-men, and who, therefore, are taught to look for and expect mercy from Him who has promised to ""forgive us our trespasses as we forgive them that trespass against us."" Think what would become of the Parsons thus employed, if ""crime"" were extirpated! They would be out of work—and",TRUE,FALSE,FALSE,FALSE,,,,
879668,0.511278331,8,1844-04-27,star,is to be hoped the British nation will not be found wanting in the resolution to resist the encroachments of the Executive and to maintain the Constitution. It is to be hoped the British nation will not be found wanting in the resolution to resist the encroachments of the Executive and to maintain the Constitution. It is to be hoped the British nation will not be found wanting in the resolution to resist the encroachments of the Executive and to maintain the Constitution. It is to be hoped the British nation will not be found wanting in the resolution to resist the encroachments of the Executive and to maintain the Constitution. It is to be hoped the British nation will not be found wanting in the resolution to resist the encroachments of the Executive and to maintain the Constitution. It is to be hoped the British nation will not be found wanting in the resolution to resist the encroachments of the Executive and to maintain the Constitution. It is to be hoped the British nation will not be found wanting in the resolution to resist the encroachments of the Executive and to maintain the Constitution. It is to be hoped the British nation will not be found wanting in the resolution to resist the encroachments of the Executive and to maintain the Constitution. It is to be hoped the British nation will not be found wanting in the resolution to resist the encroachments of the Executive and to maintain the Constitution. It is to be hoped the British nation will not be found wanting in the resolution to resist the encroachments of the Executive and to maintain the Constitution. It is to be hoped the British nation will not be found wanting in the resolution to resist the encroachments of the Executive and to maintain the Constitution. It is to be hoped the British nation will not be found wanting in the resolution to resist the encroa,FALSE,FALSE,FALSE,FALSE,,,,
164233,0.468856066,7,1844-12-07,star,"THE LONDON GAZETTE  FRIDAY, JUNE 17, 1881  THE QUEEN'S ILLNESS.  We regret to have to announce that the Queen's illness has taken a serious turn. Her Majesty was confined to her room yesterday, and the physicians have expressed their apprehensions as to the result. The Queen has been suffering from a severe cold for some days, and the physicians have been in attendance upon her. The Court is in deep anxiety, and the public share the feelings of the Royal Family.  THE WEATHER.  The weather continues fine, and the temperature is gradually rising. The thermometer in the shade stood at 65 degrees in the forenoon, and at 70 degrees in the afternoon. The wind is from the south-west, and the barometer stands at 29.80.  THE MARKETS.  The money market was dull yesterday, and the rates of discount were high. The Bank of England was not open for business, and the Bank Rate was not quoted. The Stock Exchange was dull, and the prices of securities were low. The prices of the raw cotton and other produce were high.  THE SHIPPING.  The shipping news is good. A large number of vessels have arrived in the port, and a number of vessels have sailed. The vessels which have arrived are from various parts of the world, and the vessels which have sailed are bound for various parts of the world.  THE RAILWAYS.  The railway news is good. A large number of trains have arrived in the city, and a number of trains have started. The trains which have arrived are from various parts of the country, and the trains which have started are bound for various parts of the country.  THE NEWSPAPERS.  The newspapers contain a great deal of interesting matter. The leading articles are well written, and the news items are well reported. The advertisements are numerous and varied.",FALSE,FALSE,FALSE,FALSE,,,,
838386,0.457857043,7,1849-07-07,star,"THE LONDON GAZETTE.  FRIDAY, DECEMBER 28, 1889.  [CONTINUED FROM PAGE 4899]  THE LONDON GAZETTE.  FRIDAY, DECEMBER 28, 1889.  [CONTINUED FROM PAGE 4899]  PUBLIC NOTICES.  IN THE HIGH COURT OF JUSTICE.  IN BANKRUPTCY.  In the Matter of the Estate of William Henry Bennett, late of 10, Great Russell-street, Bloomsbury, in the county of Middlesex, Tailor, a Bankrupt.  NOTICE IS HEREBY GIVEN, that a Meeting of the Creditors of the above-named Bankrupt will be held at the Office of the Official Receiver, 18, King-street, Bloomsbury, on Tuesday, the 31st day of December, 1889, at Twelve o'clock at Noon precisely, for the purpose of receiving the Report of the Official Receiver, and of taking such action as may appear to them expedient, and that proof of debts will be taken at the same time.  Dated this 27th day of December, 1889.  W. H. BENNETT, Official Receiver.  IN THE HIGH COURT OF JUSTICE.  IN BANKRUPTCY.  In the Matter of the Estate of John Smith, late of 12, Oxford-street, Marylebone, in the county of Middlesex, Tailor, a Bankrupt.  NOTICE IS HEREBY GIVEN, that a Meeting of the Creditors of the above-named Bankrupt will be held at the Office of the Official Receiver, 18, King-street, Bloomsbury, on Tuesday, the 31st day of December, 1889, at Twelve o'clock at Noon precisely, for the purpose of receiving the Report of the Official Receiver, and of taking such action as may appear to them expedient, and that proof of debts will be taken at the same time.  Dated this 27th day of December, 1889.  JOHN SMITH, Official Receiver.  IN THE HIGH COURT OF JUSTICE.  IN BANKRUPTCY.  In the Matter of the Estate of Thomas Jones, late of 14, Regent-street, Portman",FALSE,FALSE,FALSE,FALSE,,,,
764841,0.449192256,7,1850-03-02,star,"LARKS LAKE, Monday, February 25.—The arrival of English wheat was small this morning, and of foreign the chief part was from Odessa. Fine English sold rather at last Monday's prices; but in foreign we cannot note any change, though prices are firm. Foreign flour is per sack and barrel cheaper. Barley slow sale and malt dull and 2s cheaper. In rye nothing doing. Beans met with little inquiry. Peas went off heavily at last reduction. The supply of oats was moderate, and good Irish corn fully as dear; other descriptions without alteration. Linseed cakes ready sale at previous rates. For red clottseed there was more demand at last week's prices, but white dull and cheaper.  BARROW.—Wheat.—Essex, Suffolk, and Kent, red, new 44s to 41s, ditto white 40s to 41s, Lincoln, Norfolk, and Yorkshire, red 32s to 37s, ditto white 32s to 36s, Northumberland and Scotch, with 12s to 18s, ditto red 32s to 34s, ditto white 30s to 34s, rye, 21s to 23s, barley, 23s to 24s, Scotch 24s to 25s, Angus—8s to 9s, malt ordinary,—8s to 9s, pale 48s to 51s, peas, grey, new 21s to 23s, maple 23s to 25s, white 23s to 24s, beans new 24s to 26s, hemp, large, new 22s to 23s, ticks 24s to 26s, harrow, 25s to 26s, pigeon, 26s to 28s, oats, Lincoln and Yorkshire feed, 18s to 18s, ditto Poland and potato, 17s to 20s, Berwick and Scotch, 17s to 21",FALSE,FALSE,FALSE,FALSE,,,,
30723,0.445063829,7,1841-05-08,star,"Sir Richard SHELLEY, the celebrated author of The Rider, who represented Boroughbridge, in 1714, carried his election against a powerful opposition by the laughable expedient of sticking two apples full of gunpowder, and declaring to the electors, before whom he held them up, that the largest should be the prize of that man whose wife should be the first to bring forth a boy after that day nine months, and that the other should belong to him who should become the father of a girl within the same period. This finesse procured him the interest of the women, who are said to commemorate Sir Richard's bounty to this day. They once made a very strenuous effort to procure a resolution that no man should ever be received as a candidate who did not offer himself to their consideration upon the same terms.  The MINISTER and his MAN.—""Well, John,"" said the minister, on being called upon by his beadle one of the late stormy evenings, ""where have you been this windy night?"" ""Oh, Sir!"" replied the lacquey, ""I was awa', seein' gif I could catch a stipend."" ""Catch a stipend!"" rejoined his reverence in surprise; ""what do you mean, John?"" ""Oh, Sir!"" was the answer, ""ye ken our nonintrusion ministers tell us they throw their stipends to the wind, and I was just out to see gif the wind wad blaw ane my way."" ""Ah! John,"" was the advice of the minister—""Moderate, we opine—""don't believe the half you hear in these times; you would sooner catch a butterfly in December, than a stipend in the wind.""—Dundee Advertiser.",FALSE,FALSE,FALSE,FALSE,,,,
228321,0.468182504,7,1844-12-07,star,"In passing, I may venture a single comment on the constitution of the present Executive: I offer it by way of rebuke to those who do nothing, or less than nothing, or sometimes worse than nothing, while they are loud in denunciation of the only body that has sustained the Movement through its perilous period of calm. The Executive consists of an unpaid Tresurer, who, as appeared by a letter of the General Secretary recently published in the Northern Star, is not unfrequently called on to add the duty of paymaster to that of unpaid Treasurer: a General Secretary, who receives £2 a-week for the discharge of very onerous and responsible duties, and as to whose efficiency I have never heard a single murmur. These, with a President and two other Executive officers, each receiving £1 10s. per week, constitute your governing board: and if I may learn their value from public opinion, or judge of their worth by the amount of duty performed by them respectively, I think I may come to the conclusion that “they earn their bread by the sweat of their brow,” and that their labour is fully worth the remuneration they receive.",FALSE,FALSE,FALSE,FALSE,,,,
764934,0.442347795,7,1852-10-09,star,"which was furnished with a long list of signatures, and contained a moving appeal to the benevolence on behalf of his wife and numerous family, who were represented to be houseless and destitute. Before she received the letter she gave private directions to the servant to proceed to her master's study and apprise him of the transaction, and while she was occupied in the perusal of the document her husband made his appearance, and the prisoner was given into custody, when several articles, the property of Mr. Westfield, was found on him.—The prisoner was remanded. ENPROVOKED ASSAULT.—John Wells was charged with committing an assault upon Matthew Gamble. The prosecutor, who appeared with a dreadfully lacerated nose, and his arm strapped to his side, said he was returning home on Monday night, and while talking and laughing with a friend in Little Bell-alley the prisoner came up, and thinking they were laughing at him, after sundry and divers threats of personal violence towards them, he struck prosecutor's friend, knocked him down, and while insensible, on the ground commenced kicking him about the head and body. Prosecutor, having remained inactive up to that moment, then proceeded to assist his friend in rising, when the prisoner struck him on the nose, and, seizing him round the waist, threw him with great force on the ground, and grasping his hair with both hands was about to inflict further punishment, when the officer interfered and took prisoner away. Prosecutor was taken to the hospital, and on being examined by the surgeon it was found that his collar bone had been fractured.—This evidence was confirmed. The prisoner was fined 40s., and in default committed for twenty-one days to the new House of Correction at Holloway.",FALSE,FALSE,FALSE,FALSE,,,,
584220,0.466530174,7,1841-08-28,star,"WAKEFIELD ADJOURNED SESSIONS.  NOTICE IS HEREBY GIVEN, That the Midsummer General Quarter Sessions of the Peace, for the West Riding of the County of York, will be held by Adjournment at the Court House, in Wakefield, on Wednesday, the 8th Day of September next, at Eleven o'Clock in the Forenoon, for the purpose of inspecting the Riding Prison, (the House of Correction,) and for examining the Accounts of the Keeper of the said House of Correction, making enquiry into the conduct of the Officers and Servants belonging to the same; and also into the behaviour of the Prisoners and their earnings.  And Notice is also hereby given, that at this Sessions the Report of the Committee appointed to select a Site for the proposed New Gaol, or House of Correction, will be presented and taken into consideration.  C. H. ELSLEY, Clerk of the Peace.  Clerk of the Peace's Office, Wakekfield, 26th August, 1841.",FALSE,FALSE,FALSE,FALSE,,,,
690774,0.467039824,7,1852-05-08,star,"Coupling the reception of Rosas with the Prime Minister's denunciation of the Press, for its strictures upon the French usurper, it is impossible to come to any other conclusion than that our Tory Ministers have a natural sympathy with savage and truculent tyranny, all the world over. Such men should have a Rosas to rule them. It is reported, as a verified fact, that on the tyrant's flight from Buenos Ayres, there was discovered at his 'quinta,' or country seat, a collection of human skulls, labelled with the names of their former owners! The addition of certain heads of departments to the ex-Dictator's collection, would be a fitting and right worthy sequel to the Plymouth reception.",TRUE,FALSE,FALSE,FALSE,,,,
867291,0.474441618,7,1848-03-04,star,"Lord J. Russell deprecated a discussion of the budget when the question was adjourned, as most unfair. With respect to Mr Cobden's unsuccessful prophecy, Lord J. Russell said—The hon. member has tried to excite a suspicion that I was not sincere in the declaration I made this evening, and that I would be induced by some coteries and clubs to assume a hostile attitude towards France; but I reiterate my declaration that it is not the intention of the government to interfere in any way whatever with the settlement that France may think it to make with respect to her own government. We, as close and friendly neighbours, only wish that the institutions France may adopt shall tend to her own prosperity. England did not hesitate to perform those duties of hospitality and friendship which have gained for her the title of asylum of the unfortunate; and these duties I for one will never consent that England should refuse to perform. (The noble lord's declaration was loudly cheered.)",FALSE,FALSE,FALSE,FALSE,,,,
523976,0.442619979,7,1845-06-14,star,"that happened might to excite some uneasiness in a few persons, but to others, and the majority, it will be a matter of perfect indifference. The question of the right of the people to bear arms, has been much discussed, and the arguments for and against are well known. The right of the people to bear arms, is a right which has been enjoyed by the people of this country from time immemorial, and which has been recognized by the laws of the land. The right of the people to bear arms, is a right which has been enjoyed by the people of this country from time immemorial, and which has been recognized by the laws of the land. The right of the people to bear arms, is a right which has been enjoyed by the people of this country from time immemorial, and which has been recognized by the laws of the land.  The right of the people to bear arms, is a right which has been enjoyed by the people of this country from time immemorial, and which has been recognized by the laws of the land. The right of the people to bear arms, is a right which has been enjoyed by the people of this country from time immemorial, and which has been recognized by the laws of the land. The right of the people to bear arms, is a right which has been enjoyed by the people of this country from time immemorial, and which has been recognized by the laws of the land.  The right of the people to bear arms, is a right which has been enjoyed by the people of this country from time immemorial, and which has been recognized by the laws of the land. The right of the people to bear arms, is a right which has been enjoyed by the people of this country from time immemorial, and which has been recognized by the laws",FALSE,FALSE,FALSE,FALSE,,,,
914384,0.412263662,6,1853-05-28,leader,"MONEY AND MORALS: This day is published, price 2s. containing 18 sheets of Letterpress, and Illustrated with nearly 200 engravings on Wood.",FALSE,FALSE,FALSE,FALSE,,,,
255184,0.414853126,6,1847-07-17,star,"LAMBETH.—HURRIANTLY OUTRAGE AND CHARGE OF MAN-SLAUGHTER.—James Bruce was charged with manslaughter, in causing the death of an aged female named Mary Allworthy; and also with committing an unprovoked and savage assault on James Blake, 19 years of age. On Saturday night the prisoner, in a state of intoxication, entered the shop of a grocer in High-street, Lambeth, to purchase some coffee; and on approaching the counter he made a most savage attack upon Blake. He caught him by the hair of the head, without the slightest provocation, dragged him about the shop, and ultimately into the street; and while the youth was struggling to disengage himself they both rolled against the woman Allworthy, and knocked her down. She was taken up insensible, and removed to her dwelling, when, after a partial recovery, she became delirious, and died in less than six hours after. The medical gentleman on examining her found a deep incision on the back part of the head, and a fracture of the skull, occasioned no doubt by her falling on one of the large stones which were lying about, through the sewer being under repair. The prisoner in reply to the serious charge, said that he had received a serious wound on the head some years ago, and when he took the least drink he became so much excited as to be perfectly unconscious of what he did; and in the present instance he had not the slightest recollection of the circumstances stated by the witnesses.—The prisoner was remanded,",FALSE,FALSE,FALSE,FALSE,,,,
384246,0.421601802,6,1842-01-15,star,"The testimonial which we now present for your acceptance, we beg of you to regard as a proof of our gratitude, and in presenting it we trust the intercession of your prayers in our behalf. Long as we inhale the breath of life, shall your name live enshrined in our hearts, and the recollection of you be connected with every affectionate association of which we are susceptible. Daily shall the united voice of the thousands of Leeds be raised to the throne of the Almighty to implore benedictions upon your head, and to pray that you may long be a labourer in the vineyard of the Lord, and that when you shall be gathered to your fathers, you may shine like a star to all eternity.  EDINBURGH.—Awful Warning.—No less than three men lost their lives in this city, through drunkenness, during the New Year's revels! One by fighting with a sailor, received a blow which knocked him down, and he never stirred afterwards; the second was a man employed to light and put out the gas lamps in front of the Theatre Royal; he had got intoxicated, when he went to put out the lamps, and he fell from the ladder upon the pavement upon his head, and was killed upon the spot; the third was a young man who had been drinking whisky until he could drink no longer, and the landlord employed a man to carry him home on his back; he did so; but he would not suffer the man to take him up the stairs, so the man left him. In the morning, on his family getting up, he was found dead by his own brother at the door!",FALSE,FALSE,FALSE,FALSE,,,,
107084,0.41908741,6,1842-01-01,star,"As the body of man is not a marketable commodity, neither is his patrimony, therefore be it enacted, that every house inhabited by human beings be provided with 1690 acres of land, or more, according to its relative value or powers of production; that each such endowment be as nearly equal as possible, and upon the whole, calculating on all the advantages derivable from the different sources connected therewith; that each be equal to 1000 acres of good land, that all born within the precincts of such endowments, are members of that commonwealth, holding equal privileges, and in every respect on an equal footing, to cultivate, hold, and defend this their patrimony, as their natural mother, from whom they receive the necessaries of life, without money or price, to be preserved in endless tenure, as a guarantee against poverty and want; which privileges are in no way a marketable commodity, nor transferable, nor in any case to be changed, nullified, abrogated, or got rid of, otherwise than by breach of these laws.  SECTION III.—LAW OF DEFENCE—DISTRIBUTION OF POWER. Be it enacted, that none hold commission or trust of any kind whatsoever, who has not been duly elected and constituted through the suffrages of the adult population of the commonwealth or commonwealths, whose business such are to be intrusted with; those who act for one community to be a ""bone fide"" member of that community; those who do business for more to be a",FALSE,FALSE,FALSE,FALSE,,,,
995129,0.425078362,6,1858-05-01,leader,"| MAULLAND POLYBLANK, 66, Grapechurch-street, and 187A, Piccadilly; and W. Kent and Co., Fleet-street.",FALSE,FALSE,FALSE,FALSE,,,,
469583,0.432944566,6,1851-02-15,star,"that he never left town at all. I gave him £10 for the articles and the fixtures. There was no stock, and he was unable to go on a day longer for the want of money. He told me that he had not more towards his passage-money to Port Natal than £5, and he could not take his wife with him on account of the expense.—The Lord Mayor: How did he know that you had all this money? Witness: He had seen forty-five or forty-six sovereigns with me, and he knew that I had nearly a hundred pounds in sovereigns. I had got sovereigns at the bank but a short time before for a £100 note. As soon as I missed the money I called out to my wife that it was all gone, and she immediately suspected Scolfield, and advised me to go after him. He knew the name of the vessel in which he was going was the John Bright, and I took down an officer to the East India Dock, which the vessel was at the moment leaving. When he saw me he said “Oh, is it you Mr. Hawley?” “Yes,” said I, “I have come about the ninety-eight sovereigns you robbed me of.” “Oh, could you suspect me, Mr. Hawley, of such a thing?” “Yes,” said I, “you are the only person I do suspect, for you are the only person that knew of the money."" He made no reply, and the officer took him into custody. We found that he had on board eight or nine new suits of clothes, and new articles of various kinds, although he had just before scarcely any money. We then brought him here, and your lordship detained him, and we went down to the vessel, which had gone to Gravesend, to make further search. We there found some sovereign",FALSE,FALSE,FALSE,FALSE,,,,
5503,0.410742193,6,1859-04-01,ewj,"A few of the rules are as follow:—  “1. Each lady is expected to select some one branch of useful occupation connected with the objects of the Institution, and to employ herself therein at the time allotted for such occupation.  “2. Absence from prayers, unless occasioned by illness, will be considered a departure from the rules of the house. The bell will ring five minutes before the commencement of prayers; and also before every meal, to allow time for the inmates to assemble.  “3. The hours are thus arranged: Prayers, morning, nine a.m.; evening, nine p.m. Breakfast, immediately after morning prayers. Dinner, two p.m. in summer; six p.m. in winter. Tea, half-past six in summer; eight p.m. in winter. The post comes in at nine a.m. and four p.m., and goes out at half-past six p.m.”  This is merely a very hasty and rough sketch of the general plan of the Institution, but surely it is enough to show what a blessing it will be to England, if, besides all the inestimable benefits conferred on orphan children of all ranks, there is here a home in the truest and best sense of the word, to that large class of single or widowed ladies, belonging to the Church of England, who are left to maintain themselves on the slender portion allotted to them, when their father’s or husband’s home no longer exists. Here they will find the protection and comforts of a large establishment, and be able still to enjoy the country avocations to which probably many of them have been accustomed; their gardens, their schools, their visits to the poor! Here then is plenty of useful work to be done, and so much variety of it, that each may follow her own taste in the",FALSE,FALSE,FALSE,FALSE,,,,
648551,0.427464306,6,1841-04-17,star,"—Not a doubt of it, yer varships, not a doubt of it—I've got de papers what shall prove it to all de world. Commissioner—Now I think there are a good many doubts on the subject; but I dare say if a person wanted the entire cross you could furnish it to them at a cheap rate. What happened after their adventure with Cromwell's helmet and Napoleon's boots! Jew—Yer worships, de little von (the defendant) wash a looking at a picture, when he poked his finger through it, and spoilt it. De subject vash Peter do Great making a pair of shoes. The Commissioner said it was strange the defendant's finger should have gone so easily through a piece of canvas. Solomon explained that it was not an oil painting, but merely a print coloured over and varnished. Its value he estimated at 7s. 6d. Commissioner (to the defendant) —Now, what have you to say about Peter the Great? Peter the Little—Please yer vorship, I'd tuck a drop too much the other night, and was goin' home along with my mate Bobby, wot works on the same board with me, when this here old Jew lays hold 'on me and pulled me slap into his shop. Commissioner— He says you tried to walk off with Oliver Cromwell's helmet; how came you to do that? Peter the Little— Gammon, yer vorship; I tried it on, and jist walked outside to see how I looked in it, that's all. Commissioner—Well, how about Peter the Great? Peter the Little—There was a great hole in it before I touched it at all, and that artful old dodger wants to victimise me for what I didn't do. Solomon—Shepard, my Cot, yer varships,",FALSE,FALSE,FALSE,FALSE,,,,
1238322,0.423808366,6,1821-06-02,repo,"Before I lay down my pen, I must enter my earnest protest against the opinion, that, since we cannot reasonably expect perfection in any human institution, we should, therefore, assent to the proposed measure with all its imperfections. I look for no perfection. Every system of education must be liable to defect. There are even some establishments, altogether founded on false principle, so hallowed by age, and so knit into the very frame and constitution of the public mind, that I would not permit the sacrilegious hand of hasty reform to attempt any amendment; but never can I assent to the propriety of founding a new system upon false principle, and never will I put on the wedding-garment when education is to be sacrificed by an unholy alliance with priestcraft. We are told that Mr. Brougham's Bill, by assisting the good cause at present, will enable it eventually to outgrow every defect, and that the ultimate prevalence of knowledge and liberty is certain. I know that the good cause will eventually triumph, but that expectation, so far from affording a reason in favour of the Bill, forms an unanswerable objection to any such mischievous enactment. The continued efforts of individuals, if not now shackled, will in time infallibly produce an universal conviction, that one of the most useful objects of public expenditure would be the promotion of public education on the most liberal principle of universal comprehension. Then let us not retard the happy period by half measures, founded on a sacrifice of principle. The permitted evil may spread corruption through the whole system. Every page of history warns us to beware of small beginnings, and not to do evil that good may come. Age sanctifies the most preposterous establishments. It may cost a struggle VOL. XYL.",FALSE,FALSE,FALSE,FALSE,,,,
510745,0.410800815,6,1847-05-01,star,"and tried to get out herself, but was prevented. The prisoner drove forward and stopped at a public-house in the Strand and had some liquor with his companion, after which he continued the journey until they came near Pimlico-square, at which place the prisoner changed places with Mills, who got out of the vehicle, and the prisoner no sooner sat down by her side than he began to take improper liberties, which she resisted, at the same time calling aloud for assistance, but the cab was driven along with such fury that her cries were drowned in the noise of the wheels, and it continued until they reached Snow's-fields, the prisoner, all the time, making the utmost exertions to overpower her. By great exertion on her part she at length forced upon the door, and although the cab was still going at a rapid pace, she jumped out, at the risk of her life, and was much hurt, and had her gown, bonnet, and other clothes, torn to pieces. She exhibited her clothes, which were in the condition described.  Policeman 117 M stated, that while he was on duty in Snow's-fields the previous night he saw a cab coming along at a rapid rate, followed by several persons attracted by the complainant's cries. When it had proceeded some distance the complainant was seen to jump out, and he went in pursuit of the vehicle, and succeeded in stopping the horse and securing the prisoner, who was inside, while Mills was on the box driving. The policeman added, that when he went up to the complainant she was insensible from the fall, lying on the ground, and as she appeared to be much hurt, he conveyed her home, where she soon recovered sufficiently to be able to describe the outrage, as she had done in court. The prisoner said the complainant got into his cab without pressing,",FALSE,FALSE,FALSE,FALSE,,,,
869612,0.375547022,5,1849-12-29,star,"Resolutely morning, about twelve o'clock, the schooner Oneida, with a crew of twenty men and twenty passengers, struck on some rocks about two miles off the N. W. of this island, and, after an unsuccessful attempt being made to wear ship, was driven on to the rocks on the southern extremity of La Perrell Bay, where she remained fixed. By the concussion the rudder was unshipped, the ship's back broken, and the mainmast sprung; in consequence of which the latter was cut away and drifted out to sea with its sails and rigging. The sea was now breaking violently over the ship, which it was apprehended would go to pieces; in consequence, several of the boats were got out, but, as they were lowered, they were dashed to pieces with the exception of the longboat, which, however, from the boisterous state of the sea, could not be entered. By this time day was breaking, and the ship being seen from the shore, several boats put out to her assistance, but, owing to the terrific breakers, by which she was surrounded, had great difficulty in approaching her. Finally, however, they got under her bows, and the crew commenced lowering some of the passengers by slings from the bowsprit; but while this operation was in progress, Mr. Henry Tupper, Lloyd's agent, arrived, and seeing the peril to which the passengers were exposed by being slung into the boats, and knowing that in the course of an hour or two, by the falling of the tide, they could be landed in safety, advised the master to keep all hands on board. This advice being followed, the whole of the passengers and crew, with their personal effects, were subsequently brought, without any accident, to shore, where they were kindly received in various neighbouring houses;",FALSE,FALSE,FALSE,FALSE,,,,
716591,0.388613701,5,1841-01-02,star,"Yes; this day the first number of your own Oastler's ""Fleet Papers"" makes its appearance, and you, I trust, my friends, will vindicate yourselves from the opprobrium of being called one great plurality of worldlines and ingratitude, by going, in hundreds, and in thousands, and in tens of thousands, to the booksellers' shops in your respective neighbourhoods, and possess yourselves of the treasure of your ""Old King's"" printed patriotism, and soul-animating thoughts —a treasure which you could keep in remembrance of him—a treasure which will become you to leave as a legacy to your children—a treasure which he (your King) now places within the reach of all of you at so cheap a rate—as bounty.",FALSE,FALSE,FALSE,FALSE,,,,
917345,0.372736633,5,1860-03-03,leader,"A regulation similar to that concerning wine, was introduced not many years ago to levy the duties on sugar. The qualities of this commodity are more perceptible and more easily ascertained than the quantity of spirit contained in wine; yet sugars of the same qualities are entered at different ports at different duties, and sugars of different qualities are charged the same duties at different times and places. There is not only by the sugar duty system great difficulties imposed on trade, but it also gives rise to fiscal injustice and fraud. When the progress of science and art and the nature of wine are duly considered, it may be concluded that a considerable importation of spirits disguised as wine will ensue. The clever and ingenious men who carry out a false system with the greatest care and in the most logical order, are sure to make its imperfections and its evils most conspicuous. The reduction of the wine duties had become absolutely necessary; the adaptation of them to the spirit duties was equally necessary; and this, effected with so much iniquity by Mr. Gladstone, seems very likely to lead, at no distant day, by an equally urgent necessity, to the abolition of the spirit duties.  The questions have already risen, What is wine, and what is spirits? With the progress of art the difficulties of answering these questions will increase day by day. Very soon the law officers of the Crown will find themselves in the same perplexity with regard to wine and spirits as they were in with regard to the question what is a newspaper, and what is paper? They will be unable to define them, except by some scientific or artistic distinction which would remove to experts from men of business the duty of determining the nature of the commodities in which they deal. This would hardly be borne. It is the repetition of the blunder already committed in taxing newspapers and paper, and will lead to the",FALSE,FALSE,FALSE,FALSE,,,,
