corpus_id,score,decile,date,source,article,is-thematically-relevant,has-event,has-named-location,has-space-type,event-mentioned,location-mentioned,space-mentioned,notes
1029169,0.503821731,8,1853-03-19,leader,"There is a danger into which such a Society might fall—that that it might become a depository for malcontents; an engine for the use of those who owe some kind of grudge either to Government or the East India Company. Such was the fate of the committee which formed itself in 1833. But there are several guarantees against any such mischance for the present Society. In the first place, many of its members are persons who would regard it as a great breach of duty to oppose the Government for the sake of opposition, and who are only forced into their present attitude by a very grave sense of a duty yet higher than that which they owe to Government—the duty that they owe to their country, to the maintenance of the empire, to the interests of the Crown, and to the interests of 150,000,000 of our fellow-subjects in India. Such persons are neither malcontents nor can they become so. Again, the very constitution of the provisional committee includes men pledged to keep pace with the most intelligent and approved opinions of the day; thus they cannot possibly fall into an instrument for the use of personal objects or personal grudges. Thirdly, the specific objects sought by the society are so distinct, so practical, and so moderate, that the satisfaction of those objects could subserve no party interests. Their objects in brief are, to secure that the inquiry under the present committees shall be so extended as to include more than the officials and servants of the East India Company, to consult the opinions and wishes of",FALSE,FALSE,FALSE,FALSE,,,,
532680,0.509298801,8,1841-07-10,star,"Now; gentle Reader! what think you of the mealy-mouthed representative of middle-class moneymongering Whiggery! After that piece of cannibalism, shall we again here of the intemperate Radicals and the physical-force Chartists! The ""bloody old Times"" may now shut up shop. His ""occupation's gone."" He of ""the Railway"" has left all his coadjutors in ""bloodiness"" far in the field. We only beg all our Chartistfriends, who have again and again written to chide us for the use of ""low language"" in calling the Whigs ""Bloodies."" Just to read this sample of moral feeling and politeness, and say whether any other name could be used for them without a perfect outrage upon language.",TRUE,FALSE,FALSE,FALSE,,,,
1031390,0.468511283,7,1860-06-23,leader,"of the Session, orders of the day have precedence of notices of motions, Government orders having priority. Mr. JAMES called attention to the enlistment now going on in Ireland to furnish the Pope with troops in Italy and asked the Government what measures they had adopted or intended to adopt, and what official communication they had received upon the subject. Mr. CARDWELL stated the course which the Government had taken in this matter. They had given fair notice to all persons of what the law prohibited and the penalties attached to its infraction, and had given directions that it should be enforced. Mr. SCURRY complained of the insults offered to the Pope, and the provocations given by speeches in that House. The House went into Committee of Supply upon the Army Estimates. The votes agreed to were ordered to be reported. The Phoenix Park Bill passed through Committee. Tennison's Charity Bill was read a second time. The Criminal Lunatic Asylum Bill was also read a second time. The consideration of the Roman Catholic Charities Bill, as amended, gave rise to a debate, which was ultimately adjourned. Leave was given to introduce certain Bills. In the House of Lords, on Tuesday night, Lord LYNDEN moved the second reading of the Church-rates Abolition Bill. The Duke of MARLBOROUGH opposed the Bill. Lords DR GRAY and RIVON supported the motion for the second reading of the Bill. The ARCHBISHOP of CANTERBURY did not believe that the voluntary system would be a benefit to the Church. Lord GUZY was opposed to compromise on the matter. Lord DRANEY opposed the Bill. After a few words in reply from Lord LYNDEN, their Lordships divided, when the numbers were for the second reading, content, 31; non-content, 128; majority 97; so the Bill was lost. In the House of Commons Mr. LINDSAY moved a resolution, "" That it is the duty of Her",FALSE,FALSE,FALSE,FALSE,,,,
771619,0.457655609,7,1838-05-19,star,"DEATHS.  At the Union Workhouse, on the 29th ult., Mr. John Smith, aged 74 years.  At the Union Workhouse, on the 30th ult., Mrs. Jane Brown, aged 65 years.  At the Union Workhouse, on the 31st ult., Mr. Thomas Davis, aged 58 years.  At the Union Workhouse, on the 1st inst., Miss Elizabeth Wilson, aged 22 years.  At the Union Workhouse, on the 2nd inst., Mr. William Robinson, aged 45 years.  At the Union Workhouse, on the 3rd inst., Mrs. Mary Clark, aged 50 years.  At the Union Workhouse, on the 4th inst., Mr. Robert Green, aged 60 years.  At the Union Workhouse, on the 5th inst., Miss Sarah Jones, aged 18 years.  At the Union Workhouse, on the 6th inst., Mr. James White, aged 70 years.  At the Union Workhouse, on the 7th inst., Mrs. Anne Black, aged 48 years.  At the Union Workhouse, on the 8th inst., Mr. Henry Gray, aged 55 years.  At the Union Workhouse, on the 9th inst., Miss Catherine Adams, aged 20 years.  At the Union Workhouse, on the 10th inst., Mr. Samuel Brown, aged 62 years.  At the Union Workhouse, on the 11th inst., Mrs. Elizabeth Davis, aged 52 years.  At the Union Workhouse, on the 12th inst., Mr. John Wilson, aged 40 years.  At the Union Workhouse, on the 13th inst., Miss Mary Green, aged 19 years.  At the Union Workhouse, on the 14th inst., Mr. William Clark, aged 57 years.  At the Union Workhouse, on the 15th inst",FALSE,FALSE,FALSE,FALSE,,,,
1011288,0.449117035,7,1858-11-20,leader,"ANTI-CONFESSORIAL MEETING.—At a meeting of the Kensington Vestry, the subject of the confession in the Church of England was considered, as an adjournment on the report of a committee which recommended the adoption of a petition to the House of Commons, praying that they would address her Majesty to take into her consideration the abuses and innovations which had been introduced into the Church. The petition was unanimously adopted.  THE CHURCH IN INDIA.—A memorial, numerously signed by members of the Church of England, to the Earl of Derby, has been published. The memorialists deplore that laws still exist in India whereby the superintendence of lands devoted to the support of idolatrous temples is vested in the officers of Government. They suggest that the observance of heathen festivals as public holidays in our courts of justice and other public offices should cease, as this gives a sanction and recognition on the part of Government to idolatrous worship. With regard to caste, they ask that no ground of exemption from the discharge of any military or civil duty voluntarily undertaken be admitted on the plea of respect for the usage of caste. The memorialists suggest that the best mode of meeting educational difficulties is by the system of giving grants in aid to any school which secures to children a specified amount of secular knowledge; and, further, that in every school maintained by Government the opportunity of Christian instruction should be offered to all who choose to profit by it.  THE 300TH ANNIVERSARY OF QUEEN ELIZABETH'S ACCESSION.—An attempt was made among the evangelical party to get up a demonstration on Wednesday to celebrate that day, but it was not very successful. The Lord Mayor went to church, and there was a special service in Westminster Abbey, and in other places of public worship. Dr. Cumming, and another bishop for popular applause, the Rev. Robert Maguire, ""improved the occasion",FALSE,FALSE,FALSE,FALSE,,,,
317786,0.445035428,7,1845-01-11,star,"The following is an extract from the London Times, of the 20th ult. :  "" The Court of Exchequer Chamber, on the 16th instant, in the case of the Queen v. the Earl of Dunmore, decided that the Earl's right to vote for a Member of Parliament for the borough of Tavistock was not affected by the fact of his having been created a Peer of the United Kingdom. The Earl had been elected Member of Parliament for Tavistock in 1831, and had sat in the House of Commons until the dissolution of Parliament in 1835. In 1836 he was created a Peer, and thereupon vacated his seat in the House of Commons. In 1837 he was again elected Member of Parliament for Tavistock, and sat in the House of Commons until the dissolution of Parliament in 1841. In 1842 he was created a Peer, and again vacated his seat in the House of Commons. In 1847 he was again elected Member of Parliament for Tavistock, and sat in the House of Commons until the dissolution of Parliament in 1852. In 1853 he was again created a Peer, and again vacated his seat in the House of Commons. In 1857 he was again elected Member of Parliament for Tavistock, and sat in the House of Commons until the dissolution of Parliament in 1859. In 1860 he was again created a Peer, and again vacated his seat in the House of Commons. In 1865 he was again elected Member of Parliament for Tavistock, and sat in the House of Commons until the dissolution of Parliament in 1868. In 1869 he was again created a Peer, and again vacated his seat in the House of Commons. In 1874 he was again elected Member of Parliament for Tavistock, and sat in the House of Commons until the dissolution of Parliament in 1874. In 1875 he was again created a Peer, and again vacated his seat in the House of Commons. In 1880 he was again elected Member of Parliament for Tavistock",FALSE,FALSE,FALSE,FALSE,,,,
645248,0.467845798,7,1844-10-19,star,"Witness.—No candles would be used in the workings only in the rolley ways and other parts of the mine which, would be quite safe to do so. Cannot recommend at this time any suggestion of my own for improvement in this particular mine. I am perfectly satisfied with the present state of ventilation in Haswell pit. Were Mr. Buddle here himself, I think he could not improve it; he never ordered swing doors. The instructions given to trap boys is to open and shut the doors—(a laugh). I am aware that some time ago an accident happened at Thornley colliery. I was called upon to examine into its cause on that lamentable occasion, and I think that that explosion occurred by the trap door being neglected by the boy who ought to have minded it.  Mr. Roberts.—EXACTLY SO.  Witness—Yes. I also recollect the accident in April, which occurred at the Wellington pit, when thirty-two lives were lost. I recollect that—  The Coroner interrupted Mr. Roberts, and desired him to confine his attention to Haswell.  Witness.—I do not know whether that accident happened—  The Coroner again interrupted the witness; the question he considered an improper one.  Witness.—Do not know that 180 men had been lost in the two counties since the publication by the Committee of their Statistics on Mines in 1835, up to Aug. 1841. It is difficult to ascertain the rate of the currents of air. We ascertain them by a candle and gunpowder.  By Mr. Marshall—It would not have been prudent to have tried the current of air at Williamson's jud by these means.  By a Government Inspector—Not from the actual presence of gas, but as a measure of precaution. Impossible to ascertain what the rate of a current of air will be in future.  By Mr",FALSE,FALSE,FALSE,FALSE,,,,
1224550,0.44232741,7,1870-02-12,tomahawk,"WHAT crueller sight can there be than the view of a noble ship going to pieces?  There is something very painful in the prospect of a wreck. Years of labour are as nought, the work of many hands is as nothing. The planks so carefully lashed together separate, and are tossed about at the mercy of the angry waves—the sails so laboriously woven are torn into ribbands, and flutter in the gale at the will of the noisy winds. Helpless as a child, the great work is dashed upon the rock, groans, trembles, and disappears. Disappears to be seen no more!  A noble ship has gone to pieces—her timbers are to be found on the treacherous rocks of Ireland.  The ship was built to supersede an ungainly barque that had breasted the waves for many a long year in spite of rotten planks and threadbare canvas. The first ship carried a flag inscribed “Tyranny,” and was worthy of her name. She was manned with bigots and misers—she carried intolerance for ballast, injustice for merchandise. She had been built at a time when it was great to be cruel, diplomatic to be unjust. Old fashioned, and yet she served her time, and would have lasted to this day had not her owners condemned her as bad and un-worthy of the age we live in—condemned her that they might replace her with something better.  The new ship was sound from masthead to keel. Her timbers were strong, her sails trustworthy, and yet in spite of sails and timbers she stranded on the rocks of Erin a wreck—a ruin! To drop allegory for fact, the new measures to cure Fenianism and annihilate Irish discontent have signally failed. Spite the Church Disestablishment, spite the project for giving the soil to the people who till",FALSE,FALSE,FALSE,FALSE,,,,
10567,0.466217369,7,1858-10-01,ewj,"- The slave owners are not so strong as they were. The unjust advantage was conceded to the slave States of including in the enumeration of inhabitants by which the ratio of representation was to be fixed, three fifths of those held in slavery. But the white man knows he does not represent the slave, and that he stands backed by a very different constituency from that of the senator from Massachusetts. -",FALSE,FALSE,FALSE,FALSE,,,,
117757,0.466702461,7,1846-08-15,star,"Lord Denman considered it to be his imperative duty to himself, and to all whom he had been connected with in political life, and to the people of England, to declare his direct and invincible hostility to the principle upon which this bill was founded which was that which the noble lord at the head of the Government had in 1841 declared would be the consequence of such a measure, namely, an encouragement of and a stimulus to a trade in human beings. If there was not to be an immense increase in the number of slaves, he was at a loss to understand how the vast supply of sugar expected from this measure was to be produced. The great argument for the measure was derived from the inconsistency of dealing with different slave-grown commodities in a different manner. But if there was such inconsistency —if our policy was in one part good and in another bad—we were not, for the sake of consistency, to sacrifice the good and take the bad. Before this measure was introduced, the resources of the East Indies and Mauritius should have been considered. When it was said that the principles of free trade was allowed to be applied to a traffic of bloodshed, piracy, and murder. If we must submit to the domineering principle of free trade, he wanted to know why our own subjects should not be permitted to engage in the slave traffic.",FALSE,FALSE,FALSE,FALSE,,,,
815460,0.474030077,7,1841-01-16,star,""" 2nd. Of all the hells of vice, starvation, and infamy I have ever heard of, Glasgow is decidedly the worst. Crowded by the tramping offscum of used-up mill-workers, Irish immigrants, and Highland bog-hut men, it exhibits a crawling mass, such as I hope will never cross my eyes again, in any country, whether worshipping God or devil.  "" 3rd. There appears to be a great increase of silent misery amongst the people. I mean that the faces of the lower orders in general exhibit decided marks of homeless, cheerless, comfortless existence; though their general bearing and clothing do not, as yet, announce the shocking pauper.  "" 4th. ' Wealth' and 'improvement' appear to be progressing; new houses and new warehouses, new palaces and new pagodas, meet the eye at every step. So far, so good; if it is only not taken from the many and given to the few. O law, law! O man, man, how weak thou art.  "" 5th. Presbyterian Scotland, appears to be a-head of Puritan England in the good new system of stopping up private roads, pretty paths, long drawn lanes, and public walks, and in enclosing every foot of common, and otherwise improving the ' garden of the earth.'  "" 6th. On the other hand, we are decidedly below Scotland, in our attachment to local liberties, and country sports. Hundreds of places in Scotland, especially along the borders, have very well organised societies and clubs for running, leaping, shooting, ball-playing, bag-pipe music, ' putting the stone,' and various other old popular games and amusements, as distinguished from the aristocratical amusements of our more favoured land.""",FALSE,FALSE,FALSE,FALSE,,,,
1119816,0.442590117,7,1855-05-05,leader,"And yet the state of Rome, from what we hear of it, must be such as might move a generous nation to sympathy from better motives than hatred of the Porn. Men describe their friends as disappearing from around them, they know not for what offence, and buried they know not whither; prisoners gorged with victims; a saturnalia of that same cowardly, vindictive tyranny of priests and Jesuits which Mr. Gladstone denounced at Naples. Told by Mr. Gladstone's eloquent pen, that tale moved English hearts for an hour, and then was thought of no more. Now, we presume, it would be treated as a ""chimera of oppressed nationalities."" All other interests of humanity, saving the persecution of Irish Catholics, are swallowed up in the desire of reducing the naval power of Russia in the Black Sea. We must mend this if we are to remain a great nation: we must mend it if we are to remain a nation.",FALSE,FALSE,FALSE,FALSE,,,,
488135,0.411978126,6,1845-05-17,star,"Sir R. PEEL replied at some length. He denied that the present government had undone anything which had been done by their predecessors, or that they were at all indifferent to the great object of suppressing this monstrous evil, which was a disgrace to the civilised nations of the world.  After some observations from Mr. P. HOWARD, the house went into committee of supply, and the remainder of the evening was occupied in the discussion of the estimates.  ------- L. R. V. Q. U. A. N. T. I. T. Y. E. R. S. S. E. N. D. I. N. G. S. T. A. T. E. S.",FALSE,FALSE,FALSE,FALSE,,,,
1011538,0.414541095,6,1858-11-20,leader,"An Account, pursuant to the Act 7th and 8th Victoria, cap. 32, for the week ending on Wednesday, the 17th day of November, 1839:",FALSE,FALSE,FALSE,FALSE,,,,
42234,0.421350628,6,1843-04-08,star,"the Government House, where he was received by the Governor General, and was presented to the ladies and gentlemen who had assembled to welcome him. The Prince was then conducted to the City Hall, where he was received by the Mayor and Corporation, and was presented to the citizens. The Prince was then conducted to the Cathedral, where he was received by the Bishop, and was presented to the clergy and congregation. The Prince was then conducted to the Government House, where he was received by the Governor General, and was presented to the ladies and gentlemen who had assembled to welcome him. The Prince was then conducted to the City Hall, where he was received by the Mayor and Corporation, and was presented to the citizens. The Prince was then conducted to the Cathedral, where he was received by the Bishop, and was presented to the clergy and congregation. The Prince was then conducted to the Government House, where he was received by the Governor General, and was presented to the ladies and gentlemen who had assembled to welcome him. The Prince was then conducted to the City Hall, where he was received by the Mayor and Corporation, and was presented to the citizens. The Prince was then conducted to the Cathedral, where he was received by the Bishop, and was presented to the clergy and congregation. The Prince was then conducted to the Government House, where he was received by the Governor General, and was presented to the ladies and gentlemen who had assembled to welcome him. The Prince was then conducted to the City Hall, where he was received by the Mayor and Corporation, and was presented to the citizens. The Prince was then conducted to the Cathedral, where he was received by the Bishop, and was presented to the clergy and congregation. The Prince was then conducted to the Government House, where he was received by the Governor General, and was presented to the ladies and gentlemen who had assembled to welcome him. The Prince was then conducted to the City",FALSE,FALSE,FALSE,FALSE,,,,
588128,0.418851554,6,1839-09-14,star,"be decided by the Court of Exchequer. The Attorney-General, on the contrary, contended that the Court of Exchequer was the proper tribunal, and that the question was one of great importance, and should be decided by the Court of Exchequer. The Court of Exchequer, however, decided that the Court of Common Pleas was the proper tribunal, and that the question was one of great importance, and should be decided by the Court of Exchequer. The Attorney-General, on the contrary, contended that the Court of Exchequer was the proper tribunal, and that the question was one of great importance, and should be decided by the Court of Exchequer. The Court of Exchequer, however, decided that the Court of Common Pleas was the proper tribunal, and that the question was one of great importance, and should be decided by the Court of Exchequer. The Attorney-General, on the contrary, contended that the Court of Exchequer was the proper tribunal, and that the question was one of great importance, and should be decided by the Court of Exchequer. The Court of Exchequer, however, decided that the Court of Common Pleas was the proper tribunal, and that the question was one of great importance, and should be decided by the Court of Exchequer. The Attorney-General, on the contrary, contended that the Court of Exchequer was the proper tribunal, and that the question was one of great importance, and should be decided by the Court of Exchequer. The Court of Exchequer, however, decided that the Court of Common Pleas was the proper tribunal, and that the question was one of great importance, and should be decided by the Court of Exchequer. The Attorney-General, on the contrary, contended that the Court of Exchequer was the proper tribunal, and that the question was one of great importance, and should be decided by the Court of Exchequer. The Court of Exchequer, however, decided that the Court of Common Pleas was",FALSE,FALSE,FALSE,FALSE,,,,
925941,0.424773544,6,1859-04-30,leader,"Sir CHARLES NAPIER.—The gallant Admiral addressed a numerous meeting of the electors of Southwark on Tuesday. In the course of his speech he said, that two years ago he foresew that mischief was brewing abroad, and he did all he could to put the country in a proper state of defence. Lord John Russell, who was unquestionably a great statesman, however people might differ from him in some respects, expressed an opinion some time ago, in Parliament, that it would be to the advantage of Austria",FALSE,FALSE,FALSE,FALSE,,,,
213840,0.432881206,6,1843-03-04,star,"5. That the Thanks of this Meeting are hereby given to the Chairman, Treasurer, Secretary, and the Committee of the Soup Fund, and that they be requested to continue their services.  Proposed by Jas. GREEN, Esq. Seconded by John Cawood, Esq.  6th. That the Thanks of this Meeting be also given to the gentlemen who have undertaken the laborious office of distributing the Soup; and the hope that they may continue their labours.  Proposed by E. M. MacCarthy, Esq. Seconded by John W. Torrie, Esq.  7th. That these Resolutions be advertised in the Leeds Papers.  H. C. MARSHALL, Chairman.  That the thanks of this Meeting be given to the Mayor for presiding; and his kind attention to the business of the Meeting.  W. F. HOOK, D.D.",FALSE,FALSE,FALSE,FALSE,,,,
510846,0.410421282,6,1848-10-14,star,", the Earl of Darnley, the Earl of Lonsdale, the Earl of Clarendon, the Earl of Shrewsbury, the Earl of Darnley, the Earl of Lonsdale, the Earl of Clarendon, the Earl of Shrewsbury, the Earl of Darnley, the Earl of Lonsdale, the Earl of Clarendon, the Earl of Shrewsbury, the Earl of Darnley, the Earl of Lonsdale, the Earl of Clarendon, the Earl of Shrewsbury, the Earl of Darnley, the Earl of Lonsdale, the Earl of Clarendon, the Earl of Shrewsbury, the Earl of Darnley, the Earl of Lonsdale, the Earl of Clarendon, the Earl of Shrewsbury, the Earl of Darnley, the Earl of Lonsdale, the Earl of Clarendon, the Earl of Shrewsbury, the Earl of Darnley, the Earl of Lonsdale, the Earl of Clarendon, the Earl of Shrewsbury, the Earl of Darnley, the Earl of Lonsdale, the Earl of Clarendon, the Earl of Shrewsbury, the Earl of Darnley, the Earl of Lonsdale, the Earl of Clarendon, the Earl of Shrewsbury, the Earl of Darnley, the Earl of Lonsdale, the Earl of Clarendon, the Earl of Shrewsbury, the Earl of Darnley, the Earl of Lonsdale, the Earl of Clarendon, the Earl of Shrewsbury, the Earl of Darnley, the Earl of Lonsdale, the Earl of Clarendon, the Earl of Shrewsbury, the Earl of Darnley, the Earl of Lonsdale, the Earl of Clarendon, the Earl of Shrewsbury, the Earl of Darnley, the Earl of Lonsdale, the Earl of Clarendon, the Earl of Shrewsbury, the Earl of Darnley, the",FALSE,FALSE,FALSE,FALSE,,,,
857903,0.427177757,6,1841-09-11,star,"We, John Smith, Esq., of London, have received the sum of five hundred pounds (£500) from Messrs. John Brown & Co., of Birmingham, as the balance due to me on account of my order of goods, which I received some time since. I hereby acknowledge the receipt of the same, and remain, gentlemen, your obedient servant,  JOHN SMITH  Death of Sir Wm. Windham, Bart.  We regret to announce the death of Sir William Windham, Bart., which took place at his seat, Felbrigg Hall, in the county of Norfolk, on the 4th instant. Sir William Windham was a distinguished statesman, and held several high offices under the late government. He was born in 1750, and was educated at Eton and at Trinity College, Cambridge. He entered Parliament in 1784, and was immediately appointed Secretary at War. In 1794 he was made First Lord of the Admiralty, and in 1801 he was appointed President of the Board of Trade. He retired from office in 1806, and has since lived in retirement at Felbrigg Hall. He was a man of great ability and learning, and his loss will be deeply felt by his numerous friends and connections.  The MYSTERY of the TICKETS.  We have received the following letter from a gentleman in London, who has been the victim of a most extraordinary fraud:—  Sir,—I have been the victim of a most extraordinary fraud, and I write to you to ask your advice as to what I ought to do. I received a letter yesterday from a person who signed himself ""John Smith,"" and who stated that he had found a ticket in the street which he believed to be a winning ticket in the late lottery. He enclosed the ticket, and asked me to call upon him at his office in the City, where he would give me further particulars. I called upon him",FALSE,FALSE,FALSE,FALSE,,,,
350236,0.423497081,6,1845-06-07,star,"conclusion. They were mostly women, and we beg the reader to mark the names of the poor creatures; we give them just in the order in which they will be found in the writer's letter:—ANN CAMPBELL, ELLEN CAMERON, FANNY MURRAY, JANET MUNRO, CATHERINE GORDON, ELIZA ROSS, ANDREWINA MACKIE, KATE M'LEOD, MARGARET GREW. The reader, who is familiar with the writings of Scott, and the lyrics of Burns and other Scotch poets, would, were he unacquainted with the painful circumstances connected with the persons who bear the above names, most likely conjure up in his imagination visions of plaided lasses treading the mountain heathier, barefooted but not bare-clad, health and beauty their attendants, and love and joy their companions. Alas! what a difference is there between the romance and the reality of Highland life. The very reverse of this imaginary picture is the real state of the women whose names are given above. Instead of buoyant youth, we see enfeebled, decrepid, sightless, and imbecile age—age made seven-fold wretched by the dreadful destination in which the last lingering days of these poor creatures are permitted to be spent. The writer in the Times avers that he never saw human beings in a lower state of degradation and wretchedness. We have called attention to their names. ""What's in a name?"" it may be asked. Much sometimes. The noble names of these poor Highland women lead the memory back to tales of Highland chivalry and Highland devotion; of what the clansman did and suffered for his chief, and the glory and safety of the house whose name he bore. But they remind us also of the black ingratitude of the chiefs, the persecution and extermination they have waged against the children of the soil",FALSE,FALSE,FALSE,FALSE,,,,
264039,0.410485238,6,1847-01-16,star,"CIVIL ARRESTATION.—Some little time ago a Madame Tiremois obtained from the Civil Tribunal of the Seine a decree of separation from her husband on the ground of ill treatment. M. Tiremois appealed to the Cour Royale against this decision, and on Monday the cause came to a hearing. The case of the appellant, as stated by his counsel, and corroborated to a certain extent by documentary evidence, was rather curious. He declared that after the suit had been instituted there was a reconciliation with his wife, and that during the whole of the proceedings they visited each other clandestinely, and were by stealth the most loving couple imaginable. According to law, this fact would put an end to the suit, but M. Tiremois stated that the lawyers on both sides were too fond of fees to let the parties harmonise, and, therefore, the suit continued. Amongst other things stated to prove that M. and Madame Tiremois were not consenting parties to the proceedings of their lawyer, it was mentioned that after the first order of the Tribunal, that, although living in the same house, they should have separate apartments, the wife on the ground floor, and the husband on the third, the husband and wife, unseen by the servants, visited each other, and passed the night together. As another proof of their loving conduct, the counsel of M. Tiremois produced the copy of a most affectionate letter, addressed by the husband to the wife during the suit, and also the following poetical effusion from Madame Tiremois, which she had herself delivered at the residence of her husband, when they had ceased to reside under the same roof:—",FALSE,FALSE,FALSE,FALSE,,,,
1232863,0.374780685,5,1817-11-02,repo,"All these circumstances sufficiently prove that a removal of the Duchoborzi is wholly out of the question, and that, on the contrary, they are to be protected from unmerited insults on account of the difference of their faith, and in the freedom of conscience, and that neither persecution nor constraint can be admitted. By being removed to another settlement they would be again placed in a hard situation, and be punished on a mere complaint, without examining the truth of the accusations, and without proof. And can the true church, if she desires to receive these strayed children into her bosom, approve of measures of persecution, which are so wholly inconsistent with the principles of her Chief, Christ the Redeemer?  It is only by following this spirit, the spirit of true Christianity, that the desired object can be attained. I therefore recommend this colony to your special superintendence and particular care. Without regarding false allegations, without pre-conceived opinion, you will examine into",FALSE,FALSE,FALSE,FALSE,,,,
94585,0.388017356,5,1850-03-16,star,"landlords and the land system in Ireland. The new Association is a direct challenge to the landlords and the land system in Ireland, and is a direct challenge to the landlords and the land system in Ireland. The new Association is a direct challenge to the landlords and the land system in Ireland, and is a direct challenge to the landlords and the land system in Ireland. The new Association is a direct challenge to the landlords and the land system in Ireland, and is a direct challenge to the landlords and the land system in Ireland. The new Association is a direct challenge to the landlords and the land system in Ireland, and is a direct challenge to the landlords and the land system in Ireland. The new Association is a direct challenge to the landlords and the land system in Ireland, and is a direct challenge to the landlords and the land system in Ireland. The new Association is a direct challenge to the landlords and the land system in Ireland, and is a direct challenge to the landlords and the land system in Ireland. The new Association is a direct challenge to the landlords and the land system in Ireland, and is a direct challenge to the landlords and the land system in Ireland. The new Association is a direct challenge to the landlords and the land system in Ireland, and is a direct challenge to the landlords and the land system in Ireland. The new Association is a direct challenge to the landlords and the land system in Ireland, and is a direct challenge to the landlords and the land system in Ireland. The new Association is a direct challenge to the landlords and the land system in Ireland, and is a direct challenge to the landlords and the land system in Ireland. The new Association is a direct challenge to the landlords and the land system in Ireland, and is a direct challenge to the landlords and the land system in Ireland. The",FALSE,FALSE,FALSE,FALSE,,,,
372357,0.371893227,5,1852-08-07,star,"WESTERN RAILWAY.  An accident, attended with fatal consequences to two passengers and injuries to several others, occurred on Tuesday morning near the Hampton Junction station on the London and North Western Railway. The 9.15 a.m. up train left Birmingham at its usual hour on Tuesday morning, and proceeded in due course about a mile south of the Hampton Junction to a place called Berkswell cutting, in passing through which the ash-pin and a portion of the fire-box fell from the engine on to the line, and coming in contact with the frame work of the brake van, separated the latter from the engine and tender, and threw it off the up-line across the down rails. At the same instant, and before the carriages had become stationary, the 9.15 a.m. down train from Leamington to Birmingham met the up-train, and first coming in contact with the brake van on the down rails, next struck the leading second-class carriage and drove it on to the embankment, detaching it from the other carriages and creating a terrible wreck. Two of the passengers in the second-class carriage were killed on the spot, and a third was very seriously injured. Several others were more or less shaken and hurt. The driver of the up-train finding his engine and tender detached from the brake van, and observing the collision which immediately followed, came on to Coventry—a distance of four miles, as quickly as possible to obtain assistance. From Coventry telegraphic intelligence of the accident was transmitted to Birmingham, and in a very short time afterwards a large number of labourers arrived from both these places, and commenced clearing the line. The second-class carriage, struck by the engine of the down train, was found to be driven up the embankment several feet, and within its broken timbers were discovered the bodies of two unfortunate passengers quite dead, and one other seriously hurt. The remaining",FALSE,FALSE,FALSE,FALSE,,,,
329731,0.361669809,5,1849-08-04,star,"Private letters from Madrid of the 28th ult. state that orders had been given to the Captain General of Catalonia to take every measure for the preservation of tranquillity in Barcelona, and for the prevention of any disorder or movement likely to be occasioned by the sanction given to the law on the Tariff Reform. Amongst other measures, and under pretext of repairing the fortifications and of completing and extending the general system of the defences of the place, a number of towers and redoubts are in course of construction, but the spots selected for which would show that the real intention is rather to repress any attempt at rebellion than to repel the attacks of an external enemy: A good deal of agitation exists still in Barcelona amongst the working classes. On the 16th a conflict took place between some of the inhabitants and the soldiers in the quarter called Las Barracas, which caused a good deal of alarm.  INDIA.  By the latest overland mail we learn that India continued to enjoy the most perfect tranquillity, and the monsoon was almost the only topic on which the Indian newspapers could descant. This year the rains have been later than usual in their arrival, but they had fallen so copiously as to more than compensate any delay in their recurrence.  The expected collision between Sir Charles Napier and Sir W. Gomm had come to pass. Sir W. Gomm arrived in Calcutta from the Mauritius in the full belief that he was to succeed Lord Gough as Commander-in-Chief, and then only learnt that the commission he had anxiously expected was recalled, and that his place had been taken by Sir C. Napier at least a month before. In the meantime Sir C. Napier had not only been sworn in, but had assumed all the duties of his station, and had set off to Simla, to take command of the army in the Punjab.  It was believed that as Sir S",FALSE,FALSE,FALSE,FALSE,,,,
793491,0.390204787,5,1851-07-12,star,"We beg to call the particular attention of our members to the handsome contribution of our valued President, proving, in the most unmistakeable manner, the sincerity and genuineness of that gentleman's sympathies with the working men's interests, and how earnestly he desires to assist them in their efforts to improve their condition. The work- very DavwantA respjust pointAlgeclaimhave ...",FALSE,FALSE,FALSE,FALSE,,,,
